FEDFUNDS,Owner-Occupied-Home-Proportion,30-Year-Mortgage-Rate,Consumer-Price-Index,Year,Month,Quarter,Region,Home Size,Average Sales Price,Number of Households (Thousands),Median Income - Current Dollars,Median Income - 2022 Dollars,Mean Income - Current Dollars,Mean Income - 2022 Dollars,Year-Quarter-Month
0.79,63.6,4.196,243.892,2017,March,Q1,West,Double,99400.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q1-March
0.79,63.6,4.196,243.892,2017,March,Q1,West,Single ,49400.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q1-March
0.79,63.6,4.196,243.892,2017,March,Q1,West,Total1,89800.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q1-March
0.9,63.9,4.045,244.193,2017,April,Q2,Midwest,Double,84500.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,Midwest,Single ,47800.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,Midwest,Total1,63900.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,Northeast,Double,100200.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,Northeast,Single ,53800.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,Northeast,Total1,79600.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,South,Double,86600.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,South,Single ,45500.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,South,Total1,70900.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,United States,Double,89900.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,United States,Single ,47400.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,United States,Total1,73300.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,West,Double,104300.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,West,Single ,57200.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-April
0.9,63.9,4.045,244.193,2017,April,Q2,West,Total1,93000.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-April
0.91,63.9,4.01,244.004,2017,May,Q2,Midwest,Double,84400.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,Midwest,Single ,45200.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,Midwest,Total1,64600.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,Northeast,Double,93300.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,Northeast,Single ,55500.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,Northeast,Total1,78800.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,South,Double,84000.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,South,Single ,49400.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,South,Total1,68500.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,United States,Double,87900.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,United States,Single ,49100.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,West,Double,104500.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,West,Single ,47800.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-May
0.91,63.9,4.01,244.004,2017,May,Q2,West,Total1,94900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-May
1.04,63.9,3.904,244.163,2017,June,Q2,Midwest,Double,94300.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,Midwest,Single ,49900.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,Midwest,Total1,69400.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,Northeast,Double,95500.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,Northeast,Single ,57300.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,Northeast,Total1,84800.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,South,Double,91600.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,South,Single ,49300.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,South,Total1,70800.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,United States,Double,97400.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,United States,Single ,49500.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,United States,Total1,75600.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,West,Double,125000.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,West,Single ,46600.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-June
1.04,63.9,3.904,244.163,2017,June,Q2,West,Total1,106300.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q2-June
1.15,63.9,3.9675,244.243,2017,July,Q3,Midwest,Double,89400.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,Midwest,Single ,48200.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,Midwest,Total1,70900.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,Northeast,Double,102100.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,Northeast,Single ,52500.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,Northeast,Total1,80700.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,South,Double,88400.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,South,Single ,47900.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,South,Total1,70300.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,United States,Double,93800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,United States,Single ,47900.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,United States,Total1,75300.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,West,Double,111900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,West,Single ,44500.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-July
1.15,63.9,3.9675,244.243,2017,July,Q3,West,Total1,99700.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-July
1.16,63.9,3.88,245.183,2017,August,Q3,Midwest,Double,88600.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,Midwest,Single ,48200.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,Midwest,Total1,65300.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,Northeast,Double,88700.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,Northeast,Single ,50400.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,Northeast,Total1,70400.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,South,Double,91500.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,South,Single ,47200.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,South,Total1,72500.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,United States,Double,94300.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,United States,Single ,47600.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,United States,Total1,73800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,West,Double,110900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,West,Single ,46600.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-August
1.16,63.9,3.88,245.183,2017,August,Q3,West,Total1,91600.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-August
1.15,63.9,3.805,246.435,2017,September,Q3,Midwest,Double,87200.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,Midwest,Single ,45500.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,Midwest,Total1,62800.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,Northeast,Double,92700.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,Northeast,Single ,50800.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,Northeast,Total1,72400.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,South,Double,89000.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,South,Single ,46600.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,South,Total1,68800.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,United States,Double,93800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,United States,Single ,47100.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,West,Double,116700.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,West,Single ,51700.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-September
1.15,63.9,3.805,246.435,2017,September,Q3,West,Total1,95600.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q3-September
1.15,64.0,3.895,246.626,2017,October,Q4,Midwest,Double,88600.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,Midwest,Single ,48600.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,Midwest,Total1,65600.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,Northeast,Double,96900.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,Northeast,Single ,45100.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,Northeast,Total1,76300.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,South,Double,93600.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,South,Single ,45700.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,South,Total1,64200.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,United States,Double,95500.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,United States,Single ,46400.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,United States,Total1,68300.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,West,Double,106900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,West,Single ,50900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-October
1.15,64.0,3.895,246.626,2017,October,Q4,West,Total1,95200.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-October
1.16,64.0,3.922,247.284,2017,November,Q4,Midwest,Double,90500.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,Midwest,Single ,48500.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,Midwest,Total1,68100.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,Northeast,Double,107000.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,Northeast,Single ,49400.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,Northeast,Total1,75300.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,South,Double,91600.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,South,Single ,45900.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,South,Total1,65800.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,United States,Double,99100.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,United States,Single ,46600.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,United States,Total1,71800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,West,Double,130300.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,West,Single ,49800.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-November
1.16,64.0,3.922,247.284,2017,November,Q4,West,Total1,114500.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-November
1.3,64.0,3.95,247.805,2017,December,Q4,Midwest,Double,84500.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,Midwest,Single ,48700.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,Midwest,Total1,64900.0,27640.0,61140.0,72090.0,83050.0,97930.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,Northeast,Double,100300.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,Northeast,Single ,49200.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,Northeast,Total1,76900.0,22510.0,66450.0,78350.0,95670.0,112800.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,South,Double,89000.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,South,Single ,54000.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,South,Total1,70000.0,48590.0,55710.0,65690.0,79780.0,94070.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,United States,Double,91800.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,United States,Single ,53400.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,United States,Total1,72900.0,127600.0,61370.0,72370.0,86220.0,101700.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,West,Double,103900.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,West,Single ,58600.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-December
1.3,64.0,3.95,247.805,2017,December,Q4,West,Total1,96400.0,28850.0,67520.0,79610.0,92730.0,109300.0,2017-Q4-December
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Midwest,Double,85600.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Midwest,Single ,44900.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Midwest,Total1,59300.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Northeast,Double,106000.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Northeast,Single ,52400.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,Northeast,Total1,79500.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,South,Double,85900.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,South,Single ,46300.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,South,Total1,64400.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,United States,Double,92100.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,United States,Single ,47300.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,United States,Total1,69000.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,West,Double,114200.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,West,Single ,59400.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-January
1.41,64.2,4.032500000000001,248.859,2018,January,Q1,West,Total1,98900.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-January
1.42,64.2,4.33,249.529,2018,February,Q1,Midwest,Double,98000.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,Midwest,Single ,49700.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,Midwest,Total1,72100.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,Northeast,Double,98200.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,Northeast,Single ,50800.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,Northeast,Total1,80400.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,South,Double,91200.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,South,Single ,46700.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,South,Total1,70600.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,United States,Double,93800.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,United States,Single ,47900.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,United States,Total1,73400.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,West,Double,100600.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,West,Single ,53900.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-February
1.42,64.2,4.33,249.529,2018,February,Q1,West,Total1,87100.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-February
1.51,64.2,4.444,249.577,2018,March,Q1,Midwest,Double,93800.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,Midwest,Single ,50600.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,Midwest,Total1,67700.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,Northeast,Double,96600.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,Northeast,Single ,50400.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,Northeast,Total1,70900.0,22050.0,70110.0,81040.0,102200.0,118100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,South,Double,88900.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,South,Single ,50000.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,South,Total1,68900.0,49740.0,57300.0,66230.0,81960.0,94740.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,United States,Double,91400.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,United States,Single ,49800.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,United States,Total1,70600.0,128600.0,63180.0,73030.0,90020.0,104100.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,West,Double,98700.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,West,Single ,45800.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-March
1.51,64.2,4.444,249.577,2018,March,Q1,West,Total1,82900.0,29100.0,69520.0,80360.0,97400.0,112600.0,2018-Q1-March
1.69,64.5,4.4675,250.227,2018,April,Q2,Midwest,Double,92800.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q2-April
1.69,64.5,4.4675,250.227,2018,April,Q2,Midwest,Single ,51600.0,27690.0,64070.0,74050.0,87040.0,100600.0,2018-Q2-April
